step,theta_1,theta_2,dot_theta_1,dot_theta_2
1512,-1.463789701461792,0.32107633352279663,-0.9884769916534424,4.912620544433594
1513,-1.479421854019165,0.4002237617969513,-0.9017208814620972,4.634316444396973
1514,-1.4935210943222046,0.47448238730430603,-0.8073484301567078,4.333300590515137
1515,-1.5060206651687622,0.5436373353004456,-0.7111223340034485,4.025023937225342
1516,-1.5169304609298706,0.6076736450195312,-0.616864025592804,3.71951961517334
1517,-1.5263086557388306,0.666699230670929,-0.5268775224685669,3.4225873947143555
1518,-1.53424072265625,0.7208880186080933,-0.4423961937427521,3.1370933055877686
1519,-1.5408248901367188,0.7704422473907471,-0.3639548718929291,2.864051342010498
1520,-1.54616379737854,0.8155695199966431,-0.2916579246520996,2.6033918857574463
1521,-1.5503588914871216,0.8564702272415161,-0.22535637021064758,2.354457378387451
1522,-1.5535072088241577,0.8933306336402893,-0.16475942730903625,2.116306781768799
1523,-1.5557003021240234,0.9263200163841248,-0.10950121283531189,1.8878897428512573
1524,-1.5570231676101685,0.9555901288986206,-0.05917910858988762,1.6681444644927979
1525,-1.557553768157959,0.981275200843811,-0.013375867158174515,1.4560483694076538
1526,-1.5573631525039673,1.003493070602417,0.028329722583293915,1.25063955783844
1527,-1.5565152168273926,1.0223461389541626,0.06635716557502747,1.0510241985321045
1528,-1.5550670623779297,1.037922739982605,0.10112209618091583,0.8563758134841919
1529,-1.5530688762664795,1.0502979755401611,0.13303600251674652,0.6659279465675354
1530,-1.550563931465149,1.0595346689224243,0.162506565451622,0.4789661169052124
1531,-1.54758882522583,1.065684199333191,0.18993830680847168,0.2948191463947296
1532,-1.5441734790802002,1.0687870979309082,0.21573364734649658,0.11284913122653961
1533,-1.5403410196304321,1.068873643875122,0.24029308557510376,-0.06755736470222473
1534,-1.5361101627349854,1.0659706592559814,0.2640356421470642,-0.24699918925762177
1535,-1.531488299369812,1.0600813627243042,0.28734004497528076,-0.4260672926902771
1536,-1.5264787673950195,1.051206111907959,0.310604065656662,-0.6053497791290283
1537,-1.5210782289505005,1.0393353700637817,0.33422479033470154,-0.7854408621788025
1538,-1.5152766704559326,1.0244495868682861,0.3585982024669647,-0.9669468998908997
1539,-1.5090574026107788,1.006518840789795,0.38411882519721985,-1.1504908800125122
1540,-1.5023974180221558,0.9855026006698608,0.41117843985557556,-1.336715579032898
1541,-1.4952670335769653,0.961349368095398,0.44016414880752563,-1.5262848138809204
1542,-1.4876333475112915,0.9339870810508728,0.47147536277770996,-1.7197822332382202
1543,-1.4794507026672363,0.9033524394035339,0.5054588317871094,-1.918000340461731
1544,-1.4706707000732422,0.8693593144416809,0.542458176612854,-2.1216187477111816
1545,-1.4612396955490112,0.8319107294082642,0.5827810764312744,-2.331273317337036
1546,-1.4510992765426636,0.7908998727798462,0.6266768574714661,-2.547501802444458
1547,-1.440187692642212,0.7462127804756165,0.6743023991584778,-2.7706542015075684
1548,-1.428442120552063,0.6977328658103943,0.7256702184677124,-3.0007548332214355
1549,-1.4158016443252563,0.6453486680984497,0.7805719971656799,-3.237292528152466
1550,-1.402212142944336,0.5889657139778137,0.8384699821472168,-3.4789185523986816
1551,-1.3876335620880127,0.5285245776176453,0.8983515501022339,-3.7230286598205566
1552,-1.3720492124557495,0.46402665972709656,0.9585477113723755,-3.9652321338653564
1553,-1.355479121208191,0.3955695331096649,1.0165356397628784,-4.198770523071289
1554,-1.3379955291748047,0.32339102029800415,1.0687662363052368,-4.414021015167236
1555,-1.3197412490844727,0.24791944026947021,1.1106023788452148,-4.5983381271362305
1556,-1.3009452819824219,0.16982057690620422,1.1365435123443604,-4.736649036407471
1557,-1.281928539276123,0.09001947939395905,1.1410143375396729,-4.813512325286865
1558,-1.2630913257598877,0.00966554880142212,1.1197395324707031,-4.816977024078369
1559,-1.244881272315979,-0.06996860355138779,1.071047067642212,-4.742580890655518
1560,-1.2277456521987915,-0.14762473106384277,0.9964213371276855,-4.5948662757873535
1561,-1.2120791673660278,-0.2221953570842743,0.9000975489616394,-4.385858058929443
1562,-1.1981892585754395,-0.29281261563301086,0.7877452373504639,-4.131340026855469
1563,-1.1862831115722656,-0.3588825762271881,0.665198028087616,-3.8473589420318604
1564,-1.176479458808899,-0.42005011439323425,0.5373861193656921,-3.5473053455352783
1565,-1.1688268184661865,-0.47614818811416626,0.40803852677345276,-3.2410895824432373
1566,-1.1633234024047852,-0.5271414518356323,0.2797279953956604,-2.9352962970733643
1567,-1.1599340438842773,-0.5730774402618408,0.15408927202224731,-2.633840560913086
1568,-1.1586036682128906,-0.6140497326850891,0.032069846987724304,-2.338717222213745
1569,-1.159266710281372,-0.6501716375350952,-0.08585239201784134,-2.050662040710449
1570,-1.1618520021438599,-0.6815612316131592,-0.19950251281261444,-1.7695999145507812
1571,-1.166287899017334,-0.7083302736282349,-0.3088989555835724,-1.4950014352798462
1572,-1.1725045442581177,-0.730579137802124,-0.4141779839992523,-1.226091980934143
1573,-1.180435061454773,-0.7483938336372375,-0.5155472755432129,-0.9619839787483215
1574,-1.190016746520996,-0.7618451118469238,-0.6132590174674988,-0.7017552852630615
1575,-1.2011916637420654,-0.7709882259368896,-0.7075943350791931,-0.44449323415756226
1576,-1.2139068841934204,-0.7758629322052002,-0.7988536953926086,-0.18931645154953003
1577,-1.2281144857406616,-0.7764962911605835,-0.8873581886291504,0.06461051106452942
1578,-1.2437721490859985,-0.7729007005691528,-0.9734411239624023,0.31808215379714966
1579,-1.2608433961868286,-0.7650758624076843,-1.0574476718902588,0.5718448162078857
1580,-1.2792973518371582,-0.7530094385147095,-1.139732003211975,0.8265914916992188
1581,-1.2991093397140503,-0.7366782426834106,-1.22065007686615,1.0829493999481201
1582,-1.3202605247497559,-0.7160494923591614,-1.3005508184432983,1.3414604663848877
1583,-1.3427375555038452,-0.6910825967788696,-1.3797589540481567,1.6025420427322388
1584,-1.3665320873260498,-0.6617317795753479,-1.458551049232483,1.8664252758026123
1585,-1.3916395902633667,-0.6279503107070923,-1.5371191501617432,2.13305926322937
1586,-1.4180574417114258,-0.5896966457366943,-1.6155182123184204,2.4019675254821777
1587,-1.4457818269729614,-0.5469436049461365,-1.6935936212539673,2.6720452308654785
1588,-1.4748035669326782,-0.4996917247772217,-1.7708836793899536,2.941279888153076
1589,-1.5051010847091675,-0.44798803329467773,-1.8464959859848022,3.2064011096954346
1590,-1.5366324186325073,-0.39195090532302856,-1.91896390914917,3.4624762535095215
1591,-1.5693233013153076,-0.3318014442920685,-1.9861050844192505,3.702538013458252
1592,-1.6030546426773071,-0.267898827791214,-2.044933319091797,3.9173953533172607
1593,-1.6376495361328125,-0.200774684548378,-2.091717004776001,4.095875263214111
1594,-1.672864556312561,-0.1311562955379486,-2.1223068237304688,4.22578239440918
1595,-1.7083908319473267,-0.05996524542570114,-2.1328184604644775,4.295795917510986
1596,-1.7438673973083496,0.011724554002285004,-2.120581865310669,4.298093318939209
1597,-1.7789089679718018,0.08276388049125671,-2.0849461555480957,4.230764865875244
1598,-1.8131396770477295,0.1520332396030426,-2.0274932384490967,4.098608016967773
1599,-1.8462260961532593,0.21854615211486816,-1.9515982866287231,3.9118690490722656
1600,-1.8779008388519287,0.2815193831920624,-1.8615995645523071,3.683655261993408
1601,-1.9079704284667969,0.3403919041156769,-1.7618684768676758,3.427121639251709
1602,-1.9363102912902832,0.39480912685394287,-1.6561951637268066,3.153684616088867
1603,-1.9628504514694214,0.4445791244506836,-1.5474438667297363,2.872091770172119
1604,-1.9875603914260864,0.4896295368671417,-1.4375920295715332,2.588513135910034
1605,-2.0104353427886963,0.5299687385559082,-1.3278844356536865,2.3069612979888916
1606,-2.0314855575561523,0.5656553506851196,-1.219017744064331,2.0298054218292236
1607,-2.050729513168335,0.5967755913734436,-1.1113038063049316,1.7582393884658813
1608,-2.0681912899017334,0.6234198808670044,-1.0047847032546997,1.4927277565002441
1609,-2.0838871002197266,0.6456959843635559,-0.8993694186210632,1.2330769300460815
1610,-2.0978341102600098,0.6636978983879089,-0.7948599457740784,0.9788315892219543
1611,-2.1100451946258545,0.6775098443031311,-0.691006064414978,0.7293360233306885
1612,-2.1205289363861084,0.6872038245201111,-0.5875331163406372,0.4838160276412964
1613,-2.129289150238037,0.6928381323814392,-0.48415863513946533,0.24143117666244507
1614,-2.136324882507324,0.6944564580917358,-0.38060182332992554,0.001305505633354187
1615,-2.1416304111480713,0.6920876502990723,-0.2765890955924988,-0.2374536246061325
1616,-2.145195484161377,0.6857454776763916,-0.17185813188552856,-0.4757393002510071
1617,-2.147005796432495,0.6754288673400879,-0.06616010516881943,-0.7144340872764587
1618,-2.1470425128936768,0.6611220240592957,0.04073602706193924,-0.9543945789337158
1619,-2.1452860832214355,0.6428037881851196,0.1490614414215088,-1.1964287757873535
1620,-2.1417088508605957,0.6204232573509216,0.2589609622955322,-1.441279411315918
1621,-2.136282205581665,0.5939267873764038,0.370557963848114,-1.6895196437835693
1622,-2.128977060317993,0.5632537007331848,0.4838927984237671,-1.9415085315704346
1623,-2.119764804840088,0.5283406376838684,0.5988876819610596,-2.1972618103027344
1624,-2.1086201667785645,0.48912936449050903,0.7152900695800781,-2.456280469894409
1625,-2.0955240726470947,0.44557735323905945,0.8325960636138916,-2.717317819595337
1626,-2.080470085144043,0.3976730704307556,0.9499517679214478,-2.978086233139038
1627,-2.0634701251983643,0.34545671939849854,1.0660320520401,-3.2349002361297607
1628,-2.044564962387085,0.28904691338539124,1.1789090633392334,-3.482304573059082
1629,-2.023834466934204,0.22867359220981598,1.2859431505203247,-3.712766170501709
1630,-2.0014097690582275,0.16471366584300995,1.3837807178497314,-3.9166436195373535
1631,-1.977482557296753,0.09772095829248428,1.468592643737793,-4.082803726196289
1632,-1.952306866645813,0.028435133397579193,1.5366342067718506,-4.200227737426758
1633,-1.9261908531188965,-0.04224385321140289,1.5850017070770264,-4.260334491729736
1634,-1.8994779586791992,-0.11331584304571152,1.6123405694961548,-4.259085655212402
1635,-1.8725159168243408,-0.1837669014930725,1.619246482849121,-4.198002815246582
1636,-1.8456242084503174,-0.2526603937149048,1.6081023216247559,-4.083654403686523
1637,-1.8190687894821167,-0.3192053437232971,1.5824171304702759,-3.925877094268799
1638,-1.7930526733398438,-0.38278770446777344,1.546036958694458,-3.735593557357788
1639,-1.7677170038223267,-0.4429694414138794,1.5025228261947632,-3.523026943206787
1640,-1.7431504726409912,-0.49946558475494385,1.4548016786575317,-3.296668291091919
1641,-1.7194008827209473,-0.5521118640899658,1.4050562381744385,-3.062941551208496
1642,-1.6964869499206543,-0.6008312106132507,1.3547728061676025,-2.82633113861084
1643,-1.6744084358215332,-0.6456051468849182,1.3048642873764038,-2.5897347927093506
1644,-1.6531542539596558,-0.6864513158798218,1.2558081150054932,-2.3548572063446045
1645,-1.6327095031738281,-0.7234036922454834,1.2077265977859497,-2.1224560737609863
1646,-1.613057255744934,-0.7565101385116577,1.160613775253296,-1.892939805984497
1647,-1.594181776046753,-0.7858151197433472,1.1142714023590088,-1.666266679763794
1648,-1.5760741233825684,-0.8113659024238586,1.0684189796447754,-1.4421098232269287
1649,-1.5587295293807983,-0.8332000970840454,1.0227124691009521,-1.220030426979065
1650,-1.5421490669250488,-0.8513473272323608,0.976773202419281,-0.999510645866394
1651,-1.5263406038284302,-0.8658280372619629,0.930204451084137,-0.7799907326698303
1652,-1.5113184452056885,-0.8766530752182007,0.8826016187667847,-0.5608907341957092
1653,-1.4971038103103638,-0.8838236331939697,0.8335604667663574,-0.3416209816932678
1654,-1.4837244749069214,-0.8873308897018433,0.782681405544281,-0.12158560752868652
1655,-1.471215009689331,-0.8871559500694275,0.7295735478401184,0.09981755912303925
1656,-1.4596163034439087,-0.8832698464393616,0.6738572120666504,0.32320159673690796
1657,-1.4489752054214478,-0.8756338953971863,0.6151642799377441,0.5491923093795776
1658,-1.4393450021743774,-0.8641976714134216,0.5531454086303711,0.778434157371521
1659,-1.4307843446731567,-0.8489001393318176,0.4874677062034607,1.0115978717803955
1660,-1.423357367515564,-0.8296687602996826,0.4178194999694824,1.249376654624939
1661,-1.4171332120895386,-0.8064192533493042,0.34391534328460693,1.4924811124801636
1662,-1.4121853113174438,-0.7790554165840149,0.26550501585006714,1.7416218519210815
1663,-1.4085909128189087,-0.7474695444107056,0.18238791823387146,1.997475028038025
1664,-1.4064300060272217,-0.7115435600280762,0.09443730115890503,2.2606201171875
1665,-1.405783772468567,-0.6711517572402954,0.0016388073563575745,2.531433582305908
1666,-1.4067319631576538,-0.6261659264564514,-0.09584885835647583,2.80991792678833
1667,-1.4093493223190308,-0.5764642953872681,-0.1976011097431183,3.0954320430755615
1668,-1.4136996269226074,-0.5219463109970093,-0.302791565656662,3.38629150390625
1669,-1.4198288917541504,-0.46255505084991455,-0.41000795364379883,3.6791775226593018
1670,-1.4277476072311401,-0.39831307530403137,-0.5169933438301086,3.9685051441192627
1671,-1.4374192953109741,-0.32936546206474304,-0.6204083561897278,4.24558687210083
1672,-1.4487383365631104,-0.2560367286205292,-0.7156315445899963,4.498127460479736
1673,-1.4615092277526855,-0.17888915538787842,-0.7968232035636902,4.710421085357666
1674,-1.4754328727722168,-0.09876561909914017,-0.8575010299682617,4.864892482757568
1675,-1.490108847618103,-0.016788944602012634,-0.8918063640594482,4.945439338684082
1676,-1.505061149597168,0.06570541858673096,-0.8961849212646484,4.942043781280518
1677,-1.5197862386703491,0.14730431139469147,-0.8706141710281372,4.854459285736084
1678,-1.5338149070739746,0.22668808698654175,-0.81868577003479,4.692610263824463
1679,-1.546765685081482,0.30277687311172485,-0.7465054988861084,4.473286151885986
1680,-1.558369755744934,0.3747991919517517,-0.6609445214271545,4.21516227722168
1681,-1.5684665441513062,0.4422779679298401,-0.5681500434875488,3.9347851276397705
1682,-1.5769859552383423,0.5049782395362854,-0.47294098138809204,3.6449947357177734
1683,-1.58392333984375,0.5628358125686646,-0.3786802291870117,3.3545873165130615
1684,-1.5893181562423706,0.6158981323242188,-0.28753960132598877,3.069051742553711
1685,-1.5932369232177734,0.6642788052558899,-0.20080357789993286,2.7914440631866455
1686,-1.595760703086853,0.7081251740455627,-0.11914065480232239,2.5231800079345703
1687,-1.5969775915145874,0.7475974559783936,-0.042814552783966064,2.264644145965576
1688,-1.59697687625885,0.7828558087348938,0.028168179094791412,2.015611171722412
1689,-1.59584641456604,0.8140531778335571,0.09395934641361237,1.7755193710327148
1690,-1.5936702489852905,0.8413313627243042,0.15480628609657288,1.5436404943466187
1691,-1.5905277729034424,0.864819347858429,0.21101261675357819,1.3191804885864258
1692,-1.586492896080017,0.8846327662467957,0.2629149854183197,1.101335883140564
1693,-1.581632137298584,0.9008735418319702,0.3108740746974945,0.8893487453460693
1694,-1.576008915901184,0.913632333278656,0.3552519977092743,0.6824468970298767
1695,-1.5696791410446167,0.9229868650436401,0.39642080664634705,0.47992458939552307
1696,-1.5626922845840454,0.9290034174919128,0.43475693464279175,0.2811134457588196
1697,-1.5550917387008667,0.9317374229431152,0.47063925862312317,0.08537855744361877
1698,-1.5469167232513428,0.9312418103218079,0.5044698119163513,-0.10788707435131073
1699,-1.5381951332092285,0.9275438785552979,0.536607027053833,-0.299270898103714
1700,-1.5289514064788818,0.9206692576408386,0.5674311518669128,-0.48933929204940796
1701,-1.5192034244537354,0.9106343388557434,0.5973204970359802,-0.6786460280418396
1702,-1.508962869644165,0.8974462151527405,0.626649796962738,-0.867733359336853
1703,-1.4982352256774902,0.8811030983924866,0.6557873487472534,-1.0571339130401611
1704,-1.4870198965072632,0.8615943789482117,0.6850917339324951,-1.2473667860031128
1705,-1.4753104448318481,0.8389008641242981,0.7149062752723694,-1.438929796218872
1706,-1.46309494972229,0.812995433807373,0.7455512285232544,-1.6322836875915527
1707,-1.4503564834594727,0.7838438153266907,0.7773135900497437,-1.8278295993804932
1708,-1.4370735883712769,0.7514058351516724,0.8104314804077148,-2.0258710384368896
1709,-1.4232217073440552,0.7156378626823425,0.8450724482536316,-2.226559638977051
1710,-1.408774495124817,0.6764960289001465,0.8813030123710632,-2.4298136234283447
1711,-1.3937095403671265,0.6339339017868042,0.9190624952316284,-2.635141134262085
1712,-1.378000020980835,0.5879336595535278,0.9580633044242859,-2.841688871383667
1713,-1.3616304397583008,0.5384908318519592,0.9977646470069885,-3.0478355884552
1714,-1.3445980548858643,0.4856374263763428,1.0372743606567383,-3.2510182857513428
1715,-1.326919436454773,0.42945992946624756,1.0752589702606201,-3.447469472885132
1716,-1.3086389303207397,0.37012162804603577,1.1098601818084717,-3.6319785118103027
1717,-1.2898375988006592,0.30788812041282654,1.1386436223983765,-3.7977547645568848
1718,-1.2706429958343506,0.24315333366394043,1.1586238145828247,-3.9365110397338867
1719,-1.2512362003326416,0.17646080255508423,1.1664454936981201,-4.038947105407715
1720,-1.2318527698516846,0.10850962996482849,1.1588201522827148,-4.095901966094971
1721,-1.2127749919891357,0.04013223201036453,1.1331881284713745,-4.100219249725342
1722,-1.194314956665039,-0.027759931981563568,1.08833646774292,-4.048653602600098
1723,-1.176790475845337,-0.09424909949302673,1.024699091911316,-3.942765712738037
1724,-1.160497784614563,-0.15848581492900848,0.944277822971344,-3.788486957550049
1725,-1.1456881761550903,-0.2197493612766266,0.8501830101013184,-3.5946807861328125
1726,-1.1325559616088867,-0.27747565507888794,0.7459095120429993,-3.3711612224578857
1727,-1.1212352514266968,-0.3312680125236511,0.6348937749862671,-3.1274447441101074
1728,-1.1118084192276,-0.380869597196579,0.5200093984603882,-2.871408700942993
1729,-1.1043164730072021,-0.4261361062526703,0.40349048376083374,-2.609069347381592
1730,-1.0987693071365356,-0.4670056402683258,0.2869566082954407,-2.3446593284606934
1731,-1.095155119895935,-0.5034717321395874,0.1715087890625,-2.0809149742126465
1732,-1.0934479236602783,-0.5355620384216309,0.05784516781568527,-1.8194215297698975
1733,-1.093613862991333,-0.5633219480514526,-0.053633444011211395,-1.560943603515625
1734,-1.095613718032837,-0.5868040323257446,-0.16273359954357147,-1.3056631088256836
1735,-1.0994069576263428,-0.6060601472854614,-0.2694084048271179,-1.0533909797668457
1736,-1.1049532890319824,-0.6211363673210144,-0.37370917201042175,-0.8037065267562866
1737,-1.112214207649231,-0.6320703625679016,-0.47575241327285767,-0.5560545921325684
1738,-1.121153712272644,-0.6388896703720093,-0.5756984949111938,-0.3098122477531433
1739,-1.1317387819290161,-0.6416110992431641,-0.6737363338470459,-0.06433446705341339
1740,-1.1439398527145386,-0.6402413845062256,-0.7700742483139038,0.18100924789905548
1741,-1.157731056213379,-0.6347761750221252,-0.8649276494979858,0.42681583762168884
1742,-1.1730903387069702,-0.6252020001411438,-0.958512544631958,0.6736204028129578
1743,-1.189998984336853,-0.6114973425865173,-1.0510339736938477,0.9218630194664001
1744,-1.2084414958953857,-0.5936346650123596,-1.1426715850830078,1.1718477010726929
1745,-1.2284051179885864,-0.5715834498405457,-1.2335584163665771,1.423683762550354
1746,-1.2498784065246582,-0.5453141331672668,-1.3237531185150146,1.6772047281265259
1747,-1.2728499174118042,-0.5148038864135742,-1.4131991863250732,1.9318547248840332
1748,-1.2973054647445679,-0.48004481196403503,-1.5016725063323975,2.1865367889404297
1749,-1.3232247829437256,-0.4410547912120819,-1.58871328830719,2.4394187927246094
1750,-1.350576639175415,-0.39789217710494995,-1.6735420227050781,2.687699556350708
1751,-1.3793123960494995,-0.3506743013858795,-1.7549676895141602,2.927361011505127
1752,-1.4093583822250366,-0.29959988594055176,-1.8313002586364746,3.1529481410980225
1753,-1.440606713294983,-0.24497349560260773,-1.900302767753601,3.3574788570404053
1754,-1.4729071855545044,-0.18722932040691376,-1.959233045578003,3.532604455947876
1755,-1.5060607194900513,-0.12694776058197021,-2.0050430297851562,3.669189214706421
1756,-1.5398191213607788,-0.06485716998577118,-2.0347836017608643,3.7584333419799805
1757,-1.5738924741744995,-0.0018130168318748474,-2.046171188354492,3.7934720516204834
1758,-1.6079648733139038,0.061248019337654114,-2.03812837600708,3.7709765434265137
1759,-1.6417156457901,0.12337376177310944,-2.011047840118408,3.69205379486084
1760,-1.6748425960540771,0.18367095291614532,-1.9666903018951416,3.5620102882385254
1761,-1.707081913948059,0.24136550724506378,-1.9077879190444946,3.389155149459839
1762,-1.738220453262329,0.2958380877971649,-1.8375024795532227,3.18310284614563
1763,-1.7680977582931519,0.34662926197052,-1.758898138999939,2.953199863433838
1764,-1.7966020107269287,0.39341893792152405,-1.6745634078979492,2.7074806690216064
1765,-1.823657751083374,0.4360123574733734,-1.5865440368652344,2.4523565769195557
1766,-1.8492186069488525,0.47430098056793213,-1.4962828159332275,2.192539691925049
1767,-1.8732575178146362,0.5082401633262634,-1.4047322273254395,1.9313044548034668
1768,-1.8957594633102417,0.5378283262252808,-1.3124619722366333,1.6707810163497925
1769,-1.9167160987854004,0.5630907416343689,-1.219759464263916,1.4122340679168701
1770,-1.9361218214035034,0.5840674042701721,-1.1267147064208984,1.156302809715271
1771,-1.9539709091186523,0.6008046865463257,-1.0332859754562378,0.9031866192817688
1772,-1.9702562093734741,0.6133491396903992,-0.9393478035926819,0.6527836322784424
1773,-1.9849679470062256,0.6217435598373413,-0.8447266817092896,0.4047904312610626
1774,-1.9980930089950562,0.6260242462158203,-0.7492245435714722,0.1587713211774826
1775,-2.009614944458008,0.6262193918228149,-0.6526366472244263,-0.08579188585281372
1776,-2.0195140838623047,0.6223479509353638,-0.5547638535499573,-0.32946300506591797
1777,-2.0277671813964844,0.6144192218780518,-0.4554228186607361,-0.5728211402893066
1778,-2.034348487854004,0.602432906627655,-0.3544558882713318,-0.8164297938346863
1779,-2.03922963142395,0.5863795876502991,-0.2517414689064026,-1.0608041286468506
1780,-2.0423831939697266,0.5662500858306885,-0.14718647301197052,-1.3063639402389526
1781,-2.043775796890259,0.5420130491256714,-0.04081547260284424,-1.5533759593963623
1782,-2.0433778762817383,0.5136434435844421,0.06727343797683716,-1.801863193511963
1783,-2.0411629676818848,0.4811192750930786,0.17684605717658997,-2.05148983001709
1784,-2.037111759185791,0.44442975521087646,0.28747913241386414,-2.3014376163482666
1785,-2.0312116146087646,0.4035835266113281,0.3985118269920349,-2.5501410961151123
1786,-2.023465394973755,0.35862481594085693,0.508952260017395,-2.795121431350708
1787,-2.0138964653015137,0.3096507787704468,0.6173998117446899,-3.032719135284424
1788,-2.002556562423706,0.2568335235118866,0.7219666242599487,-3.2578656673431396
1789,-1.9895343780517578,0.20044535398483276,0.8202391862869263,-3.4639596939086914
1790,-1.9749633073806763,0.14088302850723267,0.9093508124351501,-3.6430370807647705
1791,-1.9590260982513428,0.07868361473083496,0.9862399101257324,-3.7864646911621094
1792,-1.9419540166854858,0.014521859586238861,1.0481014251708984,-3.886258125305176
1793,-1.924018383026123,-0.05081626772880554,1.0929136276245117,-3.9366660118103027
1794,-1.9055134057998657,-0.11648183315992355,1.119889736175537,-3.9354360103607178
1795,-1.886732816696167,-0.1816268265247345,1.1296964883804321,-3.884329319000244
1796,-1.8679454326629639,-0.24546946585178375,1.1242984533309937,-3.788679361343384
1797,-1.849377155303955,-0.30734285712242126,1.1064927577972412,-3.6561717987060547
1798,-1.8312032222747803,-0.366718590259552,1.0793654918670654,-3.4953665733337402
1799,-1.8135486841201782,-0.4232078790664673,1.0458486080169678,-3.3144497871398926
1800,-1.7964938879013062,-0.47654691338539124,1.0084471702575684,-3.1204452514648438
1801,-1.780083417892456,-0.5265740156173706,0.969128429889679,-2.9188899993896484
1802,-1.7643344402313232,-0.5732046365737915,0.9293244481086731,-2.7138431072235107
1803,-1.7492451667785645,-0.6164089441299438,0.8900003433227539,-2.508084774017334
1804,-1.7348016500473022,-0.656193196773529,0.8517462015151978,-2.303382396697998
1805,-1.7209827899932861,-0.6925853490829468,0.8148679137229919,-2.1007509231567383
1806,-1.7077654600143433,-0.7256215810775757,0.7794231176376343,-1.9005687236785889
1807,-1.6951252222061157,-0.7553473711013794,0.7454041242599487,-1.7030526399612427
1808,-1.6830395460128784,-0.7818058729171753,0.7126594185829163,-1.5080698728561401
1809,-1.6714892387390137,-0.8050365447998047,0.6809666752815247,-1.3153297901153564
1810,-1.660459280014038,-0.8250729441642761,0.6500561237335205,-1.1244434118270874
1811,-1.6499395370483398,-0.8419415354728699,0.6196259260177612,-0.9349626302719116
1812,-1.6399251222610474,-0.8556609749794006,0.5893532633781433,-0.7464059591293335
1813,-1.6304150819778442,-0.8662383556365967,0.5588976740837097,-0.5583064556121826
1814,-1.6214172840118408,-0.8736792802810669,0.5279210805892944,-0.37012702226638794
1815,-1.6129437685012817,-0.8779772520065308,0.49607622623443604,-0.18135498464107513
1816,-1.6050125360488892,-0.8791171908378601,0.4630151093006134,0.008525267243385315
1817,-1.5976471900939941,-0.8770759701728821,0.42838993668556213,0.2000318467617035
1818,-1.5908771753311157,-0.8718208074569702,0.39185991883277893,0.3936868906021118
1819,-1.5847376585006714,-0.8633104562759399,0.35308966040611267,0.5900208950042725
1820,-1.5792691707611084,-0.8514947295188904,0.3117527663707733,0.7895721197128296
1821,-1.5745176076889038,-0.8363142609596252,0.26753494143486023,0.9928858280181885
1822,-1.5705339908599854,-0.8177006244659424,0.22013872861862183,1.2005106210708618
1823,-1.5673742294311523,-0.795576274394989,0.16928935050964355,1.4129890203475952
1824,-1.5650982856750488,-0.7698548436164856,0.11474397033452988,1.6308400630950928
1825,-1.563769817352295,-0.7404417395591736,0.056305717676877975,1.8545284271240234
1826,-1.56345534324646,-0.7072356939315796,-0.0061559006571769714,2.0844128131866455
1827,-1.5642225742340088,-0.670131266117096,-0.07267376780509949,2.3206658363342285
1828,-1.5661386251449585,-0.6290233731269836,-0.14313764870166779,2.563145637512207
1829,-1.5692665576934814,-0.5838143825531006,-0.21722763776779175,2.811211347579956
1830,-1.57366144657135,-0.5344251394271851,-0.2943215072154999,3.063451051712036
1831,-1.5793638229370117,-0.4808114171028137,-0.3733706474304199,3.317317008972168
1832,-1.5863920450210571,-0.42298704385757446,-0.4527481496334076,3.56864333152771
1833,-1.5947269201278687,-0.36105674505233765,-0.5300672650337219,3.811215400695801
1834,-1.6043015718460083,-0.2952525019645691,-0.6020581722259521,4.036315441131592
1835,-1.6149848699569702,-0.22597570717334747,-0.6645410060882568,4.232706069946289
1836,-1.626569151878357,-0.15383315086364746,-0.7126599550247192,4.387285232543945
1837,-1.638765573501587,-0.07965227216482162,-0.7415070533752441,4.486747741699219
1838,-1.6512137651443481,-0.004458770155906677,-0.7471445798873901,4.520295143127441
1839,-1.663507342338562,0.07059263437986374,-0.727694571018219,4.482642650604248
1840,-1.675232172012329,0.144326314330101,-0.6839281916618347,4.375831604003906
1841,-1.6860108375549316,0.21566703915596008,-0.6190667152404785,4.208749771118164
1842,-1.6955375671386719,0.283735066652298,-0.5379189848899841,3.994579553604126
1843,-1.7035927772521973,0.3478849232196808,-0.4457055330276489,3.747446298599243
1844,-1.7100415229797363,0.40770038962364197,-0.3472026586532593,3.4801199436187744
1845,-1.7148184776306152,0.4629494249820709,-0.24619542062282562,3.2025978565216064
1846,-1.7179110050201416,0.5135371685028076,-0.1454484760761261,2.9220426082611084
1847,-1.719343662261963,0.5594625473022461,-0.04684358835220337,2.6431734561920166
1848,-1.7191652059555054,0.6007833480834961,0.04842358082532883,2.3688321113586426
1849,-1.7174391746520996,0.637590765953064,0.13965648412704468,2.1005263328552246
1850,-1.7142360210418701,0.669991672039032,0.22651025652885437,1.838887333869934
1851,-1.7096312046051025,0.6980981826782227,0.30886784195899963,1.583951711654663
1852,-1.7036993503570557,0.7220193147659302,0.3867698013782501,1.3354367017745972
1853,-1.6965134143829346,0.7418572902679443,0.4603586792945862,1.0928702354431152
1854,-1.6881431341171265,0.757705569267273,0.5298442840576172,0.855684757232666
1855,-1.6786543130874634,0.7696477174758911,0.5954808592796326,0.623275876045227
